cohort,cohort_q,base_period,base_period_q,time,time_q,att,std_error,ci_low,ci_high,signif
5,2011Q1,4,2010Q4,46,2021Q2,-0.0303635467239153,0.04046972336610292,-0.1096827469857761,0.0489556535379455,
5,2011Q1,4,2010Q4,47,2021Q3,-0.008559612795517962,0.038124614368067376,-0.0832824838814083,0.06616325829037237,
5,2011Q1,4,2010Q4,48,2021Q4,-0.003356046414918133,0.040599224865281454,-0.08292906495111281,0.07621697212127655,
5,2011Q1,4,2010Q4,49,2022Q1,-0.00041806179393088984,0.03986767913423954,-0.07855727704423938,0.0777211534563776,
5,2011Q1,4,2010Q4,50,2022Q2,0.005844940300040371,0.03810591388316202,-0.06884127850894202,0.08053115910902277,
5,2011Q1,4,2010Q4,51,2022Q3,0.003918309901631629,0.03910396278253782,-0.07272404880493717,0.08056066860820042,
5,2011Q1,4,2010Q4,52,2022Q4,0.005417628503694087,0.0405948277400096,-0.07414677182533225,0.08498202883272044,
5,2011Q1,4,2010Q4,53,2023Q1,0.004479332229785454,0.03994636385781909,-0.07381410224487246,0.08277276670444338,
5,2011Q1,4,2010Q4,54,2023Q2,0.007792735358113103,0.03967486367856988,-0.06996856854342018,0.08555403925964639,
5,2011Q1,4,2010Q4,55,2023Q3,0.004690982864513259,0.040789996530556594,-0.07525594126489142,0.08463790699391795,
5,2011Q1,4,2010Q4,56,2023Q4,0.0023409502138881065,0.04084560704375148,-0.07771496851854034,0.08239686894631656,
5,2011Q1,4,2010Q4,57,2024Q1,0.0015318230248367215,0.04126550775736168,-0.07934708598335038,0.08241073203302382,
5,2011Q1,4,2010Q4,58,2024Q2,0.0008416783504405144,0.040428903578139525,-0.07839751659715548,0.0800808732980365,
5,2011Q1,4,2010Q4,59,2024Q3,0.0019748804929626087,0.04074908909341781,-0.07789186653295022,0.08184162751887544,
5,2011Q1,4,2010Q4,60,2024Q4,-0.001589202946809027,0.04076716299934834,-0.08149137417740566,0.0783129682837876,
5,2011Q1,4,2010Q4,61,2025Q1,-0.00025843430605297743,0.041689198160605276,-0.08196776124519278,0.08145089263308683,
5,2011Q1,4,2010Q4,62,2025Q2,-0.005666494198313593,0.041707305851855475,-0.08741131156014696,0.07607832316351977,
5,2011Q1,4,2010Q4,63,2025Q3,-0.0016562137654162511,0.04164713802034175,-0.08328310434445484,0.07997067681362234,
5,2011Q1,4,2010Q4,64,2025Q4,0.0028913281441043793,0.04065395157089903,-0.07678895276409327,0.08257160905230203,
9,2012Q1,1,2010Q1,2,2010Q2,0.0053965328744720155,0.001021570161658032,0.0033942921499415116,0.0073987735990025194,*
9,2012Q1,2,2010Q2,3,2010Q3,0.00192509545034707,0.0009407980336688207,8.11651876300801e-05,0.0037690257130640597,*
9,2012Q1,3,2010Q3,4,2010Q4,0.002814592078197986,0.0009621140137414958,0.0009288832622433797,0.004700300894152592,*
9,2012Q1,4,2010Q4,5,2011Q1,-0.0011735042862020208,0.0009404558078780193,-0.003016763798694459,0.0006697552262904176,
9,2012Q1,5,2011Q1,6,2011Q2,0.003331709976074837,0.0009247074505041385,0.0015193166768508706,0.005144103275298803,*
9,2012Q1,6,2011Q2,7,2011Q3,0.0028974391314888553,0.0009593622771394641,0.0010171236201691716,0.004777754642808539,*
9,2012Q1,7,2011Q3,8,2011Q4,0.0035270980005762454,0.0010638293992182941,0.0014420306924135058,0.005612165308738985,*
9,2012Q1,8,2011Q4,9,2012Q1,0.0007636841989667297,0.0014420839000236767,-0.002062748307764737,0.003590116705698196,
9,2012Q1,8,2011Q4,10,2012Q2,0.005344881922702904,0.0019704753112184123,0.0014828212802894614,0.009206942565116345,*
9,2012Q1,8,2011Q4,11,2012Q3,0.00714787981548779,0.002224305707804833,0.0027883207375834444,0.011507438893392136,*
9,2012Q1,8,2011Q4,12,2012Q4,0.009656301380277931,0.0026425653852940184,0.004476968398309444,0.014835634362246419,*
